id,prob,gap,stddev,flip
TX-12,0,-0.34164408030316834,0.04437472661319087,false
TX-13,0,-0.6068884369755095,0.04621001990931122,false
TX-14,0.00030000000000000014,-0.1495099470332611,0.0429964037177487,false
TX-15,0.9999999999980838,0.21582824383286553,0.0434770933338142,false
TX-16,0.9999999999980838,0.4915613130485898,0.04542115505975501,false
TX-17,0,-0.2134563068100097,0.0434599926895135,false
TX-18,0.9999999999980838,0.5785788602857754,0.04601762807240239,false
TX-19,0,-0.47975235148510964,0.04533960430454637,false
TX-20,0.9999999999980838,0.8649640444623845,0.04792830371493989,false
TX-21,0,-0.6094338994633869,0.04622727963347452,false
TX-22,0,-0.2414357391621642,0.04366128586816893,false
TX-23,0.9803499999981732,0.08737647433833078,0.042541118699431495,true
TX-24,0,-0.21900275382003942,0.04349996966409998,false
TX-25,0.0008900000000000017,-0.1314446214902951,0.04286452807364164,false
TX-26,0,-0.7182755524813995,0.04695935517822222,false
TX-27,0,-0.190693941814971,0.04329554242017166,false
TX-28,0.9999999999980838,0.9293635879305165,0.04834756017526011,false
TX-29,0.9999999999980838,1.0038578452455682,0.04882804529062789,false
TX-30,0.9999999999980838,0.9878217940768308,0.048725013572817374,false
TX-31,0,-0.21250118143965535,0.04345310474638908,false
TX-32,0.00013000000000000002,-0.15538888027951814,0.043039232384384285,false
TX-33,0.9999999999980838,0.9734958502186407,0.04863278470018642,false
TX-34,0.9999999999980838,0.31733036306352813,0.0442026813208957,false
TX-35,0.9999999999980838,0.4002166950572173,0.04478647612474904,false
TX-36,0,-0.430485239261331,0.044997779166015654,false
UT-1,0,-0.25930631012375677,0.043789368358935675,false
UT-2,0.000030000000000000004,-0.1743590740601081,0.04317714259049495,false
UT-4,0.9116599999984858,0.05732215950211256,0.042319137142142985,true
UT-3,0,-0.38885652856064395,0.04470691367676564,false
VA-7,0.0011200000000000023,-0.1304400311872142,0.04285718272268677,false
VA-1,0.00001,-0.1769272327220085,0.04319577884535073,false
VA-3,0.9999999999980838,1.0526949674489945,0.049140493351528834,false
VA-4,0.002940000000000007,-0.11798888033939273,0.04276603783066897,false
VA-11,0.9999999999980838,0.27333870283009,0.04388967976153237,false
VA-6,0,-0.6367274039127679,0.046411942172609535,false
VA-2,0.057240000000006855,-0.06718698369190554,0.042392127011428624,false
VA-8,0.9999999999980838,0.42494990268861643,0.044959211486153075,false
VA-9,0,-0.6131039404649294,0.046252153320015726,false
VA-10,0.10636999999999146,-0.05294818434873755,0.042286733769868384,false
VA-5,0.00042000000000000045,-0.1417226595444498,0.04293960671482142,false
VT,0.9999999999980838,0.4421223331305105,0.04507875347978113,false
WA-1,0.9999999999980838,0.20909096406958166,0.043428502848422805,false
WA-2,0.9999999999980838,0.319845948142748,0.04422051279348188,false
WA-3,0.0023200000000000052,-0.12228575758018637,0.042797513758601496,false
WA-4,0,-0.8916409303000183,0.048102419973955875,false
WA-5,0.006609999999999899,-0.10530144221085949,0.04267296301699887,false
WA-6,0.9999999999980838,0.3680228977796999,0.044560633404181434,false
WA-7,0.9999999999980838,0.7278449257793861,0.047023174291553005,false
WA-8,0.00017,-0.15699736873337983,0.04305094297379646,false
WA-9,0.9999999999980838,0.5248608623304121,0.04565033168913218,false
WA-10,0.9999999999980838,0.20239076255696709,0.04338012579996257,false
WI-4,0.9999999999980838,0.5420917878708148,0.045768469109837534,false
WI-1,0.00015000000000000001,-0.15802535615975394,0.04305842556117882,false
WI-2,0.9999999999980838,0.47722665857870034,0.04532214323438099,false
WI-3,0.9999999999980838,0.23810129334359395,0.04363734551081082,false
WI-5,0,-0.28214527791709154,0.04395251716809101,false
WI-6,0.11520999999998803,-0.05067020131692951,0.04226984813223823,false
WI-7,0.016789999999999486,-0.09031993924270212,0.0425627969243836,false
WI-8,0,-0.19230840602817367,0.04330722694462277,false
WV-1,0.00005,-0.17064353502444957,0.043150165939927966,false
